"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060014001001","Block Group 1, Census Tract 4001, Alameda County, California","3120","208","3002","191","2317","235","107","68","0","12","391","112","0","12","0","12","187","126","0","12","187","126","118","61","77","50","0","12","0","12","7","10","0","12","34","33","0","12","0","12","0","12"
"1500000US060014002001","Block Group 1, Census Tract 4002, Alameda County, California","990","138","894","129","761","129","13","13","4","7","41","25","0","12","0","12","75","48","0","12","75","48","96","64","68","55","0","12","0","12","0","12","0","12","5","7","23","25","0","12","23","25"
"1500000US060014002002","Block Group 2, Census Tract 4002, Alameda County, California","1017","123","939","129","714","116","39","46","0","12","130","64","0","12","0","12","56","46","0","12","56","46","78","50","34","32","0","12","0","12","0","12","0","12","12","14","32","34","14","25","18","25"
"1500000US060014003001","Block Group 1, Census Tract 4003, Alameda County, California","1134","238","1059","241","735","215","0","12","0","12","274","152","0","12","0","12","50","63","0","12","50","63","75","77","75","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014003002","Block Group 2, Census Tract 4003, Alameda County, California","1237","263","1139","255","1008","248","18","27","0","12","113","70","0","12","0","12","0","12","0","12","0","12","98","74","61","46","0","12","0","12","0","12","0","12","37","60","0","12","0","12","0","12"
"1500000US060014003003","Block Group 3, Census Tract 4003, Alameda County, California","1136","295","1111","283","632","206","373","175","0","12","106","93","0","12","0","12","0","12","0","12","0","12","25","41","25","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014003004","Block Group 4, Census Tract 4003, Alameda County, California","1544","276","1391","313","1059","309","68","80","0","12","97","69","23","39","97","105","47","51","0","12","47","51","153","117","153","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014004001","Block Group 1, Census Tract 4004, Alameda County, California","1749","258","1462","247","1208","232","59","57","0","12","177","91","0","12","0","12","18","28","0","12","18","28","287","216","102","84","25","37","0","12","0","12","0","12","154","205","6","11","0","12","6","11"
"1500000US060014004002","Block Group 2, Census Tract 4004, Alameda County, California","884","206","794","181","492","140","111","98","23","34","121","73","0","12","0","12","47","36","0","12","47","36","90","68","41","49","0","12","9","16","0","12","0","12","12","19","28","43","0","12","28","43"
"1500000US060014004003","Block Group 3, Census Tract 4004, Alameda County, California","1374","310","1266","282","854","227","96","128","12","17","122","65","0","12","0","12","182","103","0","12","182","103","108","87","51","57","0","12","0","12","0","12","0","12","33","38","24","27","13","21","11","17"
"1500000US060014005001","Block Group 1, Census Tract 4005, Alameda County, California","2708","368","2399","307","1244","216","655","162","0","12","238","120","22","33","6","10","234","137","0","12","234","137","309","141","94","75","0","12","0","12","0","12","0","12","91","83","124","84","19","22","105","81"
"1500000US060014005002","Block Group 2, Census Tract 4005, Alameda County, California","833","291","778","285","292","142","103","109","0","12","133","108","0","12","0","12","250","246","0","12","250","246","55","84","55","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014005003","Block Group 3, Census Tract 4005, Alameda County, California","583","208","557","208","338","118","124","108","0","12","75","51","0","12","0","12","20","21","20","21","0","12","26","26","13","16","0","12","0","12","0","12","0","12","13","20","0","12","0","12","0","12"
"1500000US060014006001","Block Group 1, Census Tract 4006, Alameda County, California","1085","153","1002","153","444","102","248","101","3","4","118","71","15","23","28","32","146","63","0","12","146","63","83","53","41","35","17","23","0","12","17","26","0","12","0","12","8","11","0","12","8","11"
"1500000US060014006002","Block Group 2, Census Tract 4006, Alameda County, California","660","142","612","139","416","122","110","91","0","12","51","32","0","12","5","7","30","23","0","12","30","23","48","34","35","28","0","12","0","12","7","12","0","12","6","9","0","12","0","12","0","12"
"1500000US060014007001","Block Group 1, Census Tract 4007, Alameda County, California","1128","218","902","159","365","122","263","122","0","12","173","97","0","12","0","12","101","65","0","12","101","65","226","115","129","106","11","17","14","22","0","12","0","12","52","52","20","22","9","14","11","16"
"1500000US060014007002","Block Group 2, Census Tract 4007, Alameda County, California","1557","347","1431","331","658","212","605","215","0","12","38","36","0","12","0","12","130","97","0","12","130","97","126","93","64","65","0","12","0","12","0","12","0","12","15","23","47","45","16","26","31","38"
"1500000US060014007003","Block Group 3, Census Tract 4007, Alameda County, California","1328","496","723","194","341","118","217","137","0","12","67","50","0","12","0","12","98","91","0","12","98","91","605","474","0","12","0","12","0","12","0","12","0","12","495","474","110","105","81","91","29","33"
"1500000US060014007004","Block Group 4, Census Tract 4007, Alameda County, California","1115","269","1078","273","599","201","363","177","0","12","51","44","0","12","0","12","65","70","0","12","65","70","37","54","27","53","0","12","0","12","0","12","0","12","10","15","0","12","0","12","0","12"
"1500000US060014008001","Block Group 1, Census Tract 4008, Alameda County, California","1481","354","1379","307","492","171","349","184","8","12","376","166","0","12","0","12","154","123","53","65","101","72","102","96","19","31","18","29","0","12","0","12","0","12","12","18","53","86","32","51","21","35"
"1500000US060014008002","Block Group 2, Census Tract 4008, Alameda County, California","1131","426","937","369","366","166","436","349","0","12","79","84","0","12","0","12","56","49","0","12","56","49","194","299","0","12","0","12","10","15","0","12","0","12","184","298","0","12","0","12","0","12"
"1500000US060014008003","Block Group 3, Census Tract 4008, Alameda County, California","1457","315","1321","317","914","260","162","150","0","12","163","97","0","12","0","12","82","69","0","12","82","69","136","87","36","35","42","59","11","16","0","12","0","12","8","18","39","46","25","27","14","22"
"1500000US060014009001","Block Group 1, Census Tract 4009, Alameda County, California","1396","282","1125","249","447","149","484","214","61","83","48","60","0","12","25","39","60","43","0","12","60","43","271","231","161","214","0","12","0","12","0","12","0","12","110","132","0","12","0","12","0","12"
"1500000US060014009002","Block Group 2, Census Tract 4009, Alameda County, California","1075","191","955","203","582","157","227","151","0","12","53","43","0","12","0","12","93","68","0","12","93","68","120","98","48","42","0","12","0","12","0","12","0","12","72","87","0","12","0","12","0","12"
"1500000US060014010001","Block Group 1, Census Tract 4010, Alameda County, California","899","431","598","336","145","96","246","255","0","12","20","26","0","12","25","38","162","200","84","131","78","78","301","351","284","348","0","12","10","18","0","12","0","12","7","13","0","12","0","12","0","12"
"1500000US060014010002","Block Group 2, Census Tract 4010, Alameda County, California","979","366","885","348","265","124","385","318","0","12","38","47","70","106","0","12","127","132","0","12","127","132","94","86","19","39","21","40","0","12","0","12","0","12","27","44","27","31","16","25","11","19"
"1500000US060014010003","Block Group 3, Census Tract 4010, Alameda County, California","1525","345","1388","339","704","233","585","250","0","12","36","36","25","36","0","12","38","50","0","12","38","50","137","138","115","143","0","12","0","12","0","12","0","12","22","38","0","12","0","12","0","12"
"1500000US060014010004","Block Group 4, Census Tract 4010, Alameda County, California","809","312","621","258","189","107","210","148","0","12","222","206","0","12","0","12","0","12","0","12","0","12","188","161","13","22","0","12","0","12","0","12","0","12","160","162","15","25","15","25","0","12"
"1500000US060014010005","Block Group 5, Census Tract 4010, Alameda County, California","1165","411","864","298","421","217","356","226","0","12","54","49","0","12","0","12","33","47","4","11","29","45","301","325","1","3","0","12","0","12","0","12","0","12","296","326","4","11","0","12","4","11"
"1500000US060014010006","Block Group 6, Census Tract 4010, Alameda County, California","756","294","629","280","327","115","80","81","0","12","42","45","0","12","0","12","180","230","0","12","180","230","127","161","20","31","95","152","0","12","0","12","0","12","5","12","7","16","7","16","0","12"
"1500000US060014011001","Block Group 1, Census Tract 4011, Alameda County, California","446","189","433","185","229","120","91","92","0","12","93","85","12","21","0","12","8","18","0","12","8","18","13","20","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014011002","Block Group 2, Census Tract 4011, Alameda County, California","1547","329","1303","311","940","265","0","12","0","12","199","130","0","12","0","12","164","180","0","12","164","180","244","132","128","79","29","46","0","12","0","12","0","12","87","91","0","12","0","12","0","12"
"1500000US060014011003","Block Group 3, Census Tract 4011, Alameda County, California","958","351","838","312","306","131","41","44","0","12","428","264","0","12","19","30","44","50","0","12","44","50","120","161","19","28","0","12","0","12","0","12","0","12","101","158","0","12","0","12","0","12"
"1500000US060014011004","Block Group 4, Census Tract 4011, Alameda County, California","1336","372","1252","392","771","291","200","152","0","12","129","101","0","12","50","77","102","78","0","12","102","78","84","99","81","98","0","12","0","12","0","12","0","12","3","7","0","12","0","12","0","12"
"1500000US060014012001","Block Group 1, Census Tract 4012, Alameda County, California","1143","234","1038","229","763","203","112","67","0","12","83","43","0","12","0","12","80","57","0","12","80","57","105","63","87","61","0","12","5","8","0","12","0","12","13","19","0","12","0","12","0","12"
"1500000US060014012002","Block Group 2, Census Tract 4012, Alameda County, California","700","128","563","122","410","109","54","63","0","12","99","74","0","12","0","12","0","12","0","12","0","12","137","73","80","58","5","10","1","22","0","12","0","12","51","45","0","12","0","12","0","12"
"1500000US060014012003","Block Group 3, Census Tract 4012, Alameda County, California","776","177","699","175","425","144","129","80","2","6","119","115","0","12","0","12","24","22","0","12","24","22","77","80","7","11","0","12","0","12","0","12","0","12","55","78","15","17","15","17","0","12"
"1500000US060014013001","Block Group 1, Census Tract 4013, Alameda County, California","1332","268","1158","254","409","129","546","184","5","7","69","43","0","12","0","12","129","140","0","12","129","140","174","119","30","24","26","40","10","16","0","12","0","12","63","106","45","41","29","36","16","18"
"1500000US060014013002","Block Group 2, Census Tract 4013, Alameda County, California","1361","247","1226","240","520","124","371","143","8","12","280","104","0","12","0","12","47","43","0","12","47","43","135","91","64","53","0","12","0","12","6","10","0","12","43","51","22","26","15","23","7","11"
"1500000US060014013003","Block Group 3, Census Tract 4013, Alameda County, California","1228","248","1140","232","577","148","201","101","11","18","308","139","0","12","0","12","43","42","0","12","43","42","88","56","37","28","5","8","0","12","0","12","0","12","30","38","16","27","16","27","0","12"
"1500000US060014014001","Block Group 1, Census Tract 4014, Alameda County, California","1864","526","1613","480","326","152","876","407","24","38","257","228","0","12","0","12","130","112","10","16","120","111","251","132","96","83","0","12","0","12","0","12","0","12","130","99","25","29","12","20","13","20"
"1500000US060014014002","Block Group 2, Census Tract 4014, Alameda County, California","1860","434","1471","363","586","222","427","165","0","12","190","188","15","23","50","83","203","247","0","12","203","247","389","273","143","125","0","12","0","12","0","12","0","12","215","244","31","46","0","12","31","46"
"1500000US060014014003","Block Group 3, Census Tract 4014, Alameda County, California","1008","254","751","226","306","174","208","122","49","68","123","114","0","12","2","6","63","76","0","12","63","76","257","149","53","63","0","12","0","12","0","12","0","12","183","132","21","24","13","20","8","12"
"1500000US060014015001","Block Group 1, Census Tract 4015, Alameda County, California","1058","193","1026","196","333","125","539","146","0","12","54","40","24","39","0","12","76","65","0","12","76","65","32","28","20","23","0","12","12","17","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014015002","Block Group 2, Census Tract 4015, Alameda County, California","1041","339","811","249","453","228","226","138","0","12","49","40","0","12","0","12","83","61","0","12","83","61","230","210","34","32","5","8","0","12","0","12","0","12","178","206","13","14","0","12","13","14"
"1500000US060014015003","Block Group 3, Census Tract 4015, Alameda County, California","740","190","601","156","262","97","295","130","0","12","26","34","0","12","0","12","18","17","6","11","12","13","139","122","6","9","0","12","0","12","0","12","0","12","94","120","39","34","20","28","19","19"
"1500000US060014016001","Block Group 1, Census Tract 4016, Alameda County, California","1260","216","908","223","393","162","328","159","0","12","103","54","17","26","0","12","67","52","0","12","67","52","352","102","125","83","0","12","0","12","6","9","0","12","181","92","40","65","0","12","40","65"
"1500000US060014016002","Block Group 2, Census Tract 4016, Alameda County, California","1029","191","922","189","263","126","494","144","0","12","136","86","4","7","0","12","25","37","0","12","25","37","107","54","35","31","0","12","0","12","0","12","0","12","52","49","20","27","0","12","20","27"
"1500000US060014017001","Block Group 1, Census Tract 4017, Alameda County, California","935","269","726","199","392","119","134","100","0","12","127","62","0","12","0","12","73","60","0","12","73","60","209","148","44","38","0","12","0","12","0","12","10","16","56","44","99","116","56","88","43","41"
"1500000US060014017002","Block Group 2, Census Tract 4017, Alameda County, California","1998","358","1438","270","764","184","347","202","0","12","233","99","7","11","0","12","87","59","0","12","87","59","560","288","213","154","0","12","0","12","7","12","0","12","340","262","0","12","0","12","0","12"
"1500000US060014017003","Block Group 3, Census Tract 4017, Alameda County, California","85","39","50","38","17","39","33","53","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","41","0","12","0","12","0","12","0","12","0","12","18","41","17","40","17","40","0","12"
"1500000US060014018001","Block Group 1, Census Tract 4018, Alameda County, California","949","187","735","208","353","125","308","171","0","12","52","48","0","12","0","12","22","28","0","12","22","28","214","122","30","40","5","9","8","12","0","12","0","12","150","119","21","26","0","12","21","26"
"1500000US060014018002","Block Group 2, Census Tract 4018, Alameda County, California","852","224","701","193","250","120","380","183","4","6","47","33","0","12","20","28","0","12","0","12","0","12","151","119","21","23","0","12","0","12","0","12","0","12","92","105","38","72","0","12","38","72"
"1500000US060014022001","Block Group 1, Census Tract 4022, Alameda County, California","1161","271","953","252","435","100","311","241","31","35","139","61","0","12","0","12","37","31","0","12","37","31","208","107","51","38","0","12","4","8","0","12","0","12","114","94","39","29","5","9","34","28"
"1500000US060014022002","Block Group 2, Census Tract 4022, Alameda County, California","929","197","832","181","133","50","462","195","0","12","203","156","0","12","0","12","34","33","0","12","34","33","97","66","8","11","11","17","5","7","0","12","0","12","59","54","14","22","0","12","14","22"
"1500000US060014022003","Block Group 3, Census Tract 4022, Alameda County, California","387","129","290","105","172","76","14","14","0","12","63","32","0","12","0","12","41","37","9","16","32","25","97","57","30","34","0","12","0","12","0","12","0","12","39","32","28","33","28","33","0","12"
"1500000US060014024001","Block Group 1, Census Tract 4024, Alameda County, California","1761","306","1554","299","502","232","826","223","0","12","153","131","0","12","0","12","73","63","0","12","73","63","207","141","45","48","65","92","0","12","0","12","0","12","76","104","21","32","21","32","0","12"
"1500000US060014024002","Block Group 2, Census Tract 4024, Alameda County, California","1105","339","1050","337","189","90","561","290","0","12","209","110","10","15","0","12","81","79","0","12","81","79","55","47","50","46","1","2","1","2","0","12","0","12","2","3","1","2","1","2","0","12"
"1500000US060014025001","Block Group 1, Census Tract 4025, Alameda County, California","1023","212","859","182","194","102","482","161","0","12","136","82","0","12","0","12","47","57","0","12","47","57","164","129","10","15","11","17","0","12","0","12","0","12","90","114","53","56","29","49","24","29"
"1500000US060014025002","Block Group 2, Census Tract 4025, Alameda County, California","758","184","659","201","0","12","558","196","0","12","101","66","0","12","0","12","0","12","0","12","0","12","99","60","7","12","14","22","0","12","0","12","0","12","23","33","55","58","48","61","7","11"
"1500000US060014026001","Block Group 1, Census Tract 4026, Alameda County, California","1243","117","1038","112","179","56","322","91","6","9","481","93","0","12","0","12","50","29","0","12","50","29","205","113","109","92","0","12","0","12","0","12","0","12","59","48","37","37","3","6","34","36"
"1500000US060014027001","Block Group 1, Census Tract 4027, Alameda County, California","797","214","641","174","154","79","282","143","12","18","175","104","0","12","0","12","18","16","0","12","18","16","156","135","12","12","6","9","0","12","0","12","0","12","110","134","28","30","28","30","0","12"
"1500000US060014027002","Block Group 2, Census Tract 4027, Alameda County, California","1093","242","860","229","285","94","517","214","0","12","30","28","0","12","13","22","15","16","0","12","15","16","233","153","89","76","6","9","0","12","0","12","0","12","138","132","0","12","0","12","0","12"
"1500000US060014028001","Block Group 1, Census Tract 4028, Alameda County, California","1566","351","1438","350","331","147","753","349","16","26","232","116","0","12","0","12","106","84","0","12","106","84","128","83","50","59","0","12","0","12","0","12","0","12","53","52","25","40","0","12","25","40"
"1500000US060014028002","Block Group 2, Census Tract 4028, Alameda County, California","2914","348","2761","340","932","224","953","291","10","17","600","177","0","12","0","12","266","151","0","12","266","151","153","85","35","33","0","12","0","12","0","12","0","12","73","71","45","38","25","41","20","24"
"1500000US060014029001","Block Group 1, Census Tract 4029, Alameda County, California","1406","126","1158","125","303","79","241","69","3","4","528","103","0","12","19","22","64","43","0","12","64","43","248","95","45","32","18","22","0","12","6","9","0","12","159","96","20","19","0","12","20","19"
"1500000US060014030001","Block Group 1, Census Tract 4030, Alameda County, California","1666","255","1617","249","130","55","13","20","0","12","1362","248","52","61","14","20","46","38","0","12","46","38","49","50","20","27","0","12","0","12","0","12","0","12","29","31","0","12","0","12","0","12"
"1500000US060014030002","Block Group 2, Census Tract 4030, Alameda County, California","1239","227","1222","224","59","55","114","155","10","17","1004","195","20","43","0","12","15","23","0","12","15","23","17","38","17","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014031001","Block Group 1, Census Tract 4031, Alameda County, California","2101","256","1827","233","585","130","371","180","6","10","795","141","12","20","8","13","50","44","0","12","50","44","274","92","113","51","5","9","0","12","12","18","0","12","96","54","48","37","30","34","18","15"
"1500000US060014033001","Block Group 1, Census Tract 4033, Alameda County, California","1887","314","1752","298","770","233","131","111","0","12","676","249","0","12","0","12","175","92","0","12","175","92","135","76","90","68","0","12","21","24","0","12","0","12","24","28","0","12","0","12","0","12"
"1500000US060014033002","Block Group 2, Census Tract 4033, Alameda County, California","2291","450","2174","430","323","195","181","199","100","90","1506","390","0","12","0","12","64","78","0","12","64","78","117","106","67","72","0","12","0","12","0","12","0","12","50","54","0","12","0","12","0","12"
"1500000US060014034001","Block Group 1, Census Tract 4034, Alameda County, California","908","193","834","189","643","165","54","53","8","13","114","80","0","12","0","12","15","25","0","12","15","25","74","47","46","35","0","12","0","12","0","12","0","12","15","23","13","21","13","21","0","12"
"1500000US060014034002","Block Group 2, Census Tract 4034, Alameda County, California","1086","272","971","262","265","91","240","123","0","12","338","177","27","40","0","12","101","74","0","12","101","74","115","92","59","76","20","35","0","12","0","12","0","12","36","49","0","12","0","12","0","12"
"1500000US060014034003","Block Group 3, Census Tract 4034, Alameda County, California","1082","219","997","210","408","157","144","109","0","12","392","129","8","13","0","12","45","45","13","22","32","40","85","94","0","12","0","12","0","12","0","12","0","12","46","72","39","64","39","64","0","12"
"1500000US060014034004","Block Group 4, Census Tract 4034, Alameda County, California","1264","336","1183","344","400","127","393","275","11","39","284","211","0","12","41","66","54","52","0","12","54","52","81","68","0","12","13","20","0","12","0","12","0","12","68","68","0","12","0","12","0","12"
"1500000US060014035011","Block Group 1, Census Tract 4035.01, Alameda County, California","1764","292","1590","255","567","197","287","155","15","19","677","171","18","29","0","12","26","41","0","12","26","41","174","111","97","65","0","12","30","49","0","12","0","12","16","25","31","35","0","12","31","35"
"1500000US060014035012","Block Group 2, Census Tract 4035.01, Alameda County, California","2079","469","1709","530","905","472","399","234","9","14","158","90","21","36","0","12","217","125","0","12","217","125","370","306","92","65","23","37","0","12","0","12","0","12","42","53","213","273","24","33","189","268"
"1500000US060014035013","Block Group 3, Census Tract 4035.01, Alameda County, California","649","290","642","291","211","252","387","197","0","12","0","12","0","12","0","12","44","59","0","12","44","59","7","12","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014035021","Block Group 1, Census Tract 4035.02, Alameda County, California","743","146","591","124","360","104","104","74","0","12","90","62","0","12","10","16","27","24","10","16","17","18","152","85","51","45","0","12","0","12","27","49","0","12","37","45","37","42","28","38","9","14"
"1500000US060014035022","Block Group 2, Census Tract 4035.02, Alameda County, California","1301","265","1209","255","499","132","416","192","0","12","137","112","0","12","0","12","157","82","0","12","157","82","92","58","53","37","10","21","0","12","0","12","0","12","29","24","0","12","0","12","0","12"
"1500000US060014036001","Block Group 1, Census Tract 4036, Alameda County, California","1883","561","1679","513","249","122","1216","513","0","12","107","91","0","12","0","12","107","168","0","12","107","168","204","133","51","59","53","83","0","12","62","94","0","12","18","27","20","32","20","32","0","12"
"1500000US060014036002","Block Group 2, Census Tract 4036, Alameda County, California","1726","462","1575","466","701","228","542","432","0","12","182","104","0","12","34","40","116","86","0","12","116","86","151","85","33","33","0","12","0","12","0","12","0","12","101","78","17","25","0","12","17","25"
"1500000US060014036003","Block Group 3, Census Tract 4036, Alameda County, California","1961","393","1541","392","684","215","539","278","13","17","233","153","0","12","0","12","72","45","0","12","72","45","420","177","198","120","46","75","0","12","29","33","0","12","71","71","76","95","62","94","14","23"
"1500000US060014037011","Block Group 1, Census Tract 4037.01, Alameda County, California","1399","244","1289","243","570","114","428","149","0","12","234","138","0","12","0","12","57","39","0","12","57","39","110","68","57","39","0","12","0","12","0","12","0","12","35","34","18","29","18","29","0","12"
"1500000US060014037012","Block Group 2, Census Tract 4037.01, Alameda County, California","1569","204","1317","208","707","154","366","238","0","12","140","121","0","12","29","31","75","46","0","12","75","46","252","105","127","69","6","10","0","12","7","11","0","12","106","69","6","10","0","12","6","10"
"1500000US060014037021","Block Group 1, Census Tract 4037.02, Alameda County, California","541","159","430","128","198","69","159","114","0","12","73","37","0","12","0","12","0","12","0","12","0","12","111","104","10","16","8","13","0","12","0","12","0","12","83","100","10","15","10","15","0","12"
"1500000US060014037022","Block Group 2, Census Tract 4037.02, Alameda County, California","1389","219","1311","223","804","155","131","61","0","12","268","155","0","12","14","21","94","75","0","12","94","75","78","44","44","31","0","12","0","12","0","12","0","12","23","25","11","17","11","17","0","12"
"1500000US060014038001","Block Group 1, Census Tract 4038, Alameda County, California","419","150","380","144","257","121","0","12","0","12","112","84","0","12","0","12","11","18","0","12","11","18","39","46","11","17","0","12","0","12","0","12","0","12","0","12","28","44","0","12","28","44"
"1500000US060014038002","Block Group 2, Census Tract 4038, Alameda County, California","851","193","840","199","607","152","142","146","0","12","60","45","0","12","0","12","31","34","0","12","31","34","11","17","0","12","0","12","0","12","0","12","0","12","0","12","11","17","11","17","0","12"
"1500000US060014038003","Block Group 3, Census Tract 4038, Alameda County, California","732","179","680","176","349","110","175","165","0","12","125","71","4","6","0","12","27","20","0","12","27","20","52","41","49","41","0","12","0","12","0","12","0","12","3","5","0","12","0","12","0","12"
"1500000US060014038004","Block Group 4, Census Tract 4038, Alameda County, California","1349","193","1331","187","1057","183","118","83","0","12","95","75","0","12","0","12","61","44","0","12","61","44","18","22","11","18","0","12","0","12","0","12","0","12","7","12","0","12","0","12","0","12"
"1500000US060014039001","Block Group 1, Census Tract 4039, Alameda County, California","1769","492","1570","486","843","279","213","210","9","13","448","257","0","12","0","12","57","63","28","52","29","35","199","118","61","55","0","12","0","12","0","12","0","12","67","69","71","83","71","83","0","12"
"1500000US060014039002","Block Group 2, Census Tract 4039, Alameda County, California","832","305","774","308","615","247","69","104","0","12","46","56","0","12","0","12","44","81","0","12","44","81","58","52","58","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014039003","Block Group 3, Census Tract 4039, Alameda County, California","1450","494","1406","507","863","452","267","147","0","12","161","108","0","12","0","12","115","147","0","12","115","147","44","60","34","47","0","12","0","12","0","12","0","12","10","20","0","12","0","12","0","12"
"1500000US060014040001","Block Group 1, Census Tract 4040, Alameda County, California","1654","229","1370","244","871","204","171","96","0","12","197","80","31","31","15","22","85","55","0","12","85","55","284","108","145","73","0","12","0","12","0","12","0","12","63","69","76","60","14","17","62","55"
"1500000US060014040002","Block Group 2, Census Tract 4040, Alameda County, California","1241","201","1050","176","727","144","39","43","29","31","98","56","40","60","0","12","117","70","0","12","117","70","191","125","110","85","34","54","0","12","0","12","0","12","39","34","8","12","0","12","8","12"
"1500000US060014041011","Block Group 1, Census Tract 4041.01, Alameda County, California","1202","214","1164","210","904","177","59","60","1","2","131","63","0","12","36","51","33","32","0","12","33","32","38","30","37","30","0","12","0","12","0","12","0","12","1","3","0","12","0","12","0","12"
"1500000US060014041012","Block Group 2, Census Tract 4041.01, Alameda County, California","1815","255","1641","226","972","175","178","88","10","14","249","89","0","12","26","41","206","137","0","12","206","137","174","107","91","72","0","12","0","12","0","12","0","12","52","67","31","35","9","15","22","34"
"1500000US060014041021","Block Group 1, Census Tract 4041.02, Alameda County, California","1598","171","1499","172","1106","160","67","50","34","45","160","78","20","32","14","21","98","98","0","12","98","98","99","73","53","48","0","12","0","12","0","12","0","12","14","22","32","53","32","53","0","12"
"1500000US060014041022","Block Group 2, Census Tract 4041.02, Alameda County, California","1055","180","892","160","658","137","58","53","2","4","159","65","0","12","0","12","15","26","0","12","15","26","163","133","71","58","5","8","0","12","16","25","0","12","65","110","6","11","0","12","6","11"
"1500000US060014042001","Block Group 1, Census Tract 4042, Alameda County, California","944","173","917","164","685","173","35","53","3","5","102","73","20","32","23","24","49","47","0","12","49","47","27","30","16","24","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12"
